file,language,index,word,start,end,duration_s
doreco_port1286_2017_06_30_Jaklin.wav,it,180,l'invietà,89.931,91.572,1.6410000000000053
doreco_port1286_2017_06_30_Jaklin.wav,it,181,non,91.772,91.872,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,182,l'invietà,91.933,92.633,0.6999999999999886
doreco_port1286_2017_06_30_Jaklin.wav,it,183,non,93.073,93.173,0.10000000000000853
doreco_port1286_2017_06_30_Jaklin.wav,it,184,l'invietà,93.233,93.994,0.7609999999999957
doreco_port1286_2017_06_30_Jaklin.wav,it,185,non,94.194,94.294,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,186,l'invietà,94.314,94.955,0.6410000000000053
doreco_port1286_2017_06_30_Jaklin.wav,it,187,non,96.136,96.256,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,188,l'invietà,96.296,96.856,0.5599999999999881
doreco_port1286_2017_06_30_Jaklin.wav,it,189,non,97.296,97.376,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,190,l'invietà,97.396,97.817,0.42099999999999227
doreco_port1286_2017_06_30_Jaklin.wav,it,191,non,98.237,98.397,0.1600000000000108
doreco_port1286_2017_06_30_Jaklin.wav,it,192,l'invietà,98.417,98.857,0.4399999999999977
doreco_port1286_2017_06_30_Jaklin.wav,it,193,non,98.878,98.958,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,194,l'invietà,99.018,99.818,0.7999999999999972
doreco_port1286_2017_06_30_Jaklin.wav,it,195,non,100.719,100.819,0.10000000000000853
doreco_port1286_2017_06_30_Jaklin.wav,it,196,l'invietà,100.859,101.259,0.4000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,197,non,101.379,101.559,0.1799999999999926
doreco_port1286_2017_06_30_Jaklin.wav,it,198,l'invietà,101.599,102.34,0.7409999999999997
doreco_port1286_2017_06_30_Jaklin.wav,it,199,non,102.54,102.84,0.29999999999999716
doreco_port1286_2017_06_30_Jaklin.wav,it,200,l'invietà,103.06,103.441,0.3810000000000002
doreco_port1286_2017_06_30_Jaklin.wav,it,201,non,103.461,103.521,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,202,l'invietà,103.581,104.161,0.5799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,203,non,104.181,104.241,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,204,l'invietà,104.301,104.862,0.5609999999999928
doreco_port1286_2017_06_30_Jaklin.wav,it,205,ti,107.554,107.674,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,206,me,107.694,107.734,0.03999999999999204
doreco_port1286_2017_06_30_Jaklin.wav,it,207,ha,107.794,107.834,0.04000000000000625
doreco_port1286_2017_06_30_Jaklin.wav,it,208,detto,107.854,108.155,0.30100000000000193
doreco_port1286_2017_06_30_Jaklin.wav,it,209,non,108.175,108.255,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,210,è,108.275,108.295,0.01999999999999602
doreco_port1286_2017_06_30_Jaklin.wav,it,211,me,108.315,108.375,0.060000000000002274
doreco_port1286_2017_06_30_Jaklin.wav,it,212,la,108.475,108.595,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,213,non,108.955,109.035,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,214,c'è,109.075,109.255,0.1799999999999926
doreco_port1286_2017_06_30_Jaklin.wav,it,215,il,109.336,109.516,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,216,miei,109.536,109.736,0.20000000000000284
doreco_port1286_2017_06_30_Jaklin.wav,it,217,miei,109.756,110.116,0.35999999999999943
doreco_port1286_2017_06_30_Jaklin.wav,it,218,miei,110.176,110.497,0.32099999999999795
doreco_port1286_2017_06_30_Jaklin.wav,it,219,miei,110.537,110.657,0.11999999999999034
doreco_port1286_2017_06_30_Jaklin.wav,it,220,miei,110.717,111.077,0.35999999999999943
doreco_port1286_2017_06_30_Jaklin.wav,it,221,miei,111.377,111.477,0.10000000000000853
doreco_port1286_2017_06_30_Jaklin.wav,it,222,miei,111.537,111.658,0.12099999999999511
doreco_port1286_2017_06_30_Jaklin.wav,it,223,miei,111.958,112.218,0.2600000000000051
doreco_port1286_2017_06_30_Jaklin.wav,it,224,miei,113.019,113.159,0.14000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,225,miei,113.199,113.479,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,226,miei,113.519,113.659,0.14000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,227,miei,113.699,114.16,0.4609999999999985
doreco_port1286_2017_06_30_Jaklin.wav,it,228,miei,114.6,114.72,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,229,miei,114.76,114.88,0.11999999999999034
doreco_port1286_2017_06_30_Jaklin.wav,it,230,miei,114.92,115.02,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,231,miei,115.08,115.461,0.3810000000000002
doreco_port1286_2017_06_30_Jaklin.wav,it,232,miei,115.481,115.761,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,233,miei,115.881,116.061,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,234,miei,116.121,116.422,0.30100000000000193
doreco_port1286_2017_06_30_Jaklin.wav,it,235,miei,116.502,116.742,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,236,miei,116.782,117.022,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,237,miei,117.062,117.242,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,238,miei,117.462,117.683,0.22100000000000364
doreco_port1286_2017_06_30_Jaklin.wav,it,239,miei,119.304,119.384,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,240,miei,119.444,119.724,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,241,miei,119.884,120.185,0.30100000000000193
doreco_port1286_2017_06_30_Jaklin.wav,it,242,miei,120.405,120.505,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,243,miei,120.565,120.905,0.3400000000000034
doreco_port1286_2017_06_30_Jaklin.wav,it,244,miei,121.266,121.426,0.1599999999999966
doreco_port1286_2017_06_30_Jaklin.wav,it,245,miei,121.466,121.626,0.1600000000000108
doreco_port1286_2017_06_30_Jaklin.wav,it,246,miei,121.666,121.766,0.10000000000000853
doreco_port1286_2017_06_30_Jaklin.wav,it,247,miei,121.886,122.066,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,248,miei,122.707,122.847,0.14000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,249,miei,122.927,123.027,0.09999999999999432
doreco_port1286_2017_06_30_Jaklin.wav,it,250,miei,123.067,123.247,0.18000000000000682
doreco_port1286_2017_06_30_Jaklin.wav,it,251,miei,123.287,123.507,0.21999999999999886
doreco_port1286_2017_06_30_Jaklin.wav,it,252,miei,123.528,123.828,0.29999999999999716
doreco_port1286_2017_06_30_Jaklin.wav,it,253,miei,123.988,124.128,0.14000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,254,miei,124.348,124.468,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,255,miei,124.528,124.648,0.11999999999999034
doreco_port1286_2017_06_30_Jaklin.wav,it,256,miei,124.668,125.109,0.4409999999999883
doreco_port1286_2017_06_30_Jaklin.wav,it,257,miei,125.169,125.549,0.38000000000000966
doreco_port1286_2017_06_30_Jaklin.wav,it,258,miei,126.19,126.29,0.10000000000000853
doreco_port1286_2017_06_30_Jaklin.wav,it,259,miei,126.33,126.47,0.14000000000000057
doreco_port1286_2017_06_30_Jaklin.wav,it,260,miei,126.55,126.63,0.0799999999999983
doreco_port1286_2017_06_30_Jaklin.wav,it,261,miei,126.73,126.91,0.1799999999999926
doreco_port1286_2017_06_30_Jaklin.wav,it,262,miei,126.93,127.05,0.11999999999999034
doreco_port1286_2017_06_30_Jaklin.wav,it,263,miei,127.111,127.411,0.29999999999999716
doreco_port1286_2017_06_30_Jaklin.wav,it,264,miei,127.471,127.651,0.1799999999999926
doreco_port1286_2017_06_30_Jaklin.wav,it,265,miei,127.671,127.831,0.1599999999999966
doreco_port1286_2017_06_30_Jaklin.wav,it,266,miei,128.251,128.532,0.2810000000000059
doreco_port1286_2017_06_30_Jaklin.wav,it,267,miei,128.572,128.772,0.19999999999998863
doreco_port1286_2017_06_30_Jaklin.wav,it,268,tu,133.453,133.533,0.07999999999998408
doreco_port1286_2017_06_30_Jaklin.wav,it,269,si,133.593,133.713,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,270,lì,133.733,133.933,0.19999999999998863
doreco_port1286_2017_06_30_Jaklin.wav,it,271,si,133.953,134.093,0.13999999999998636
doreco_port1286_2017_06_30_Jaklin.wav,it,272,lì,134.113,134.393,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,273,vedan,134.433,135.153,0.7199999999999989
doreco_port1286_2017_06_30_Jaklin.wav,it,274,me,135.173,135.253,0.07999999999998408
doreco_port1286_2017_06_30_Jaklin.wav,it,275,la,135.293,135.453,0.1599999999999966
doreco_port1286_2017_06_30_Jaklin.wav,it,276,è,135.473,135.493,0.01999999999998181
doreco_port1286_2017_06_30_Jaklin.wav,it,277,che,135.553,135.793,0.2400000000000091
doreco_port1286_2017_06_30_Jaklin.wav,it,278,narrenma,136.134,136.714,0.5800000000000125
doreco_port1286_2017_06_30_Jaklin.wav,it,279,muclo,136.774,137.094,0.3199999999999932
doreco_port1286_2017_06_30_Jaklin.wav,it,280,con,137.174,137.394,0.21999999999999886
doreco_port1286_2017_06_30_Jaklin.wav,it,281,anglie,137.414,137.874,0.46000000000000796
doreco_port1286_2017_06_30_Jaklin.wav,it,282,le,138.954,139.074,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,283,preoccupo,139.134,139.794,0.660000000000025
doreco_port1286_2017_06_30_Jaklin.wav,it,284,narrenma,139.874,140.494,0.6200000000000045
doreco_port1286_2017_06_30_Jaklin.wav,it,285,me,141.234,141.354,0.12000000000000455
doreco_port1286_2017_06_30_Jaklin.wav,it,286,veiclo,141.414,141.935,0.521000000000015
doreco_port1286_2017_06_30_Jaklin.wav,it,287,me,142.015,142.055,0.040000000000020464
doreco_port1286_2017_06_30_Jaklin.wav,it,288,ecco,142.075,142.355,0.28000000000000114
doreco_port1286_2017_06_30_Jaklin.wav,it,289,me,142.395,142.475,0.07999999999998408
doreco_port1286_2017_06_30_Jaklin.wav,it,290,ecco,142.515,142.995,0.4800000000000182
doreco_port1286_2017_06_30_Jaklin.wav,it,291,me,143.075,143.195,0.12000000000000455
